size,tile_config,decomposition,raster,swizzle,split_factor,tflops,pytorch_tflops,config_name
4096,128x256x64,SplitK,Heuristic,2,3,244.56025943540214,743.138226542692,128x256x64_SplitK_RasterH_Swz2_Spl3
4096,128x256x64,SplitK,Heuristic,2,4,228.65030802103504,743.138226542692,128x256x64_SplitK_RasterH_Swz2_Spl4
4096,128x256x64,SplitK,Heuristic,4,1,650.6540394356614,743.138226542692,128x256x64_SplitK_RasterH_Swz4_Spl1
4096,128x256x64,SplitK,Heuristic,4,2,265.0396395966863,743.138226542692,128x256x64_SplitK_RasterH_Swz4_Spl2
4096,128x256x64,SplitK,Heuristic,4,3,244.91587153486503,743.138226542692,128x256x64_SplitK_RasterH_Swz4_Spl3
4096,128x256x64,SplitK,Heuristic,4,4,229.51171236040986,743.138226542692,128x256x64_SplitK_RasterH_Swz4_Spl4
4096,128x256x64,SplitK,Heuristic,8,1,649.6698328268084,743.138226542692,128x256x64_SplitK_RasterH_Swz8_Spl1
4096,128x256x64,SplitK,Heuristic,8,2,265.8105825652461,743.138226542692,128x256x64_SplitK_RasterH_Swz8_Spl2
4096,128x256x64,SplitK,Heuristic,8,3,245.23050915794585,743.138226542692,128x256x64_SplitK_RasterH_Swz8_Spl3
4096,128x256x64,SplitK,Heuristic,8,4,230.13274595389592,743.138226542692,128x256x64_SplitK_RasterH_Swz8_Spl4
4096,128x256x64,SplitK,Along N,1,1,650.506206914326,743.138226542692,128x256x64_SplitK_RasterN_Swz1_Spl1
4096,128x256x64,SplitK,Along N,1,2,265.79412891728015,743.138226542692,128x256x64_SplitK_RasterN_Swz1_Spl2
4096,128x256x64,SplitK,Along N,1,3,244.86701432295516,743.138226542692,128x256x64_SplitK_RasterN_Swz1_Spl3
4096,128x256x64,SplitK,Along N,1,4,227.1447837479445,743.138226542692,128x256x64_SplitK_RasterN_Swz1_Spl4
4096,128x256x64,SplitK,Along N,2,1,654.1223247245412,743.138226542692,128x256x64_SplitK_RasterN_Swz2_Spl1
4096,128x256x64,SplitK,Along N,2,2,263.3818162353498,743.138226542692,128x256x64_SplitK_RasterN_Swz2_Spl2
4096,128x256x64,SplitK,Along N,2,3,244.2959614220978,743.138226542692,128x256x64_SplitK_RasterN_Swz2_Spl3
4096,128x256x64,SplitK,Along N,2,4,226.5576799477736,743.138226542692,128x256x64_SplitK_RasterN_Swz2_Spl4
4096,128x256x64,SplitK,Along N,4,1,652.2845045754802,743.138226542692,128x256x64_SplitK_RasterN_Swz4_Spl1
4096,128x256x64,SplitK,Along N,4,2,265.1950989176858,743.138226542692,128x256x64_SplitK_RasterN_Swz4_Spl2
4096,128x256x64,SplitK,Along N,4,3,244.2890122226658,743.138226542692,128x256x64_SplitK_RasterN_Swz4_Spl3
4096,128x256x64,SplitK,Along N,4,4,227.39131751903068,743.138226542692,128x256x64_SplitK_RasterN_Swz4_Spl4
4096,128x256x64,SplitK,Along N,8,1,654.970232960225,743.138226542692,128x256x64_SplitK_RasterN_Swz8_Spl1
4096,128x256x64,SplitK,Along N,8,2,266.30500260908826,743.138226542692,128x256x64_SplitK_RasterN_Swz8_Spl2
4096,128x256x64,SplitK,Along N,8,3,246.35581546027456,743.138226542692,128x256x64_SplitK_RasterN_Swz8_Spl3
4096,128x256x64,SplitK,Along N,8,4,230.17589982231465,743.138226542692,128x256x64_SplitK_RasterN_Swz8_Spl4
4096,128x256x64,SplitK,Along M,1,1,648.052396668147,743.138226542692,128x256x64_SplitK_RasterM_Swz1_Spl1
4096,128x256x64,SplitK,Along M,1,2,266.80129623968463,743.138226542692,128x256x64_SplitK_RasterM_Swz1_Spl2
4096,128x256x64,SplitK,Along M,1,3,245.29353632670617,743.138226542692,128x256x64_SplitK_RasterM_Swz1_Spl3
4096,128x256x64,SplitK,Along M,1,4,229.9848568911255,743.138226542692,128x256x64_SplitK_RasterM_Swz1_Spl4
4096,128x256x64,SplitK,Along M,2,1,654.9203074695769,743.138226542692,128x256x64_SplitK_RasterM_Swz2_Spl1
4096,128x256x64,SplitK,Along M,2,2,263.9483337142713,743.138226542692,128x256x64_SplitK_RasterM_Swz2_Spl2
4096,128x256x64,SplitK,Along M,2,3,245.11855671826774,743.138226542692,128x256x64_SplitK_RasterM_Swz2_Spl3
4096,128x256x64,SplitK,Along M,2,4,229.21162128498003,743.138226542692,128x256x64_SplitK_RasterM_Swz2_Spl4
4096,128x256x64,SplitK,Along M,4,1,650.161563661472,743.138226542692,128x256x64_SplitK_RasterM_Swz4_Spl1
4096,128x256x64,SplitK,Along M,4,2,262.36818647816295,743.138226542692,128x256x64_SplitK_RasterM_Swz4_Spl2
4096,128x256x64,SplitK,Along M,4,3,245.34958623047086,743.138226542692,128x256x64_SplitK_RasterM_Swz4_Spl3
4096,128x256x64,SplitK,Along M,4,4,228.9123139347741,743.138226542692,128x256x64_SplitK_RasterM_Swz4_Spl4
4096,128x256x64,SplitK,Along M,8,1,648.7865891841076,743.138226542692,128x256x64_SplitK_RasterM_Swz8_Spl1
4096,128x256x64,SplitK,Along M,8,2,265.1623611031268,743.138226542692,128x256x64_SplitK_RasterM_Swz8_Spl2
4096,128x256x64,SplitK,Along M,8,3,246.22164032083327,743.138226542692,128x256x64_SplitK_RasterM_Swz8_Spl3
4096,128x256x64,SplitK,Along M,8,4,229.3095234187797,743.138226542692,128x256x64_SplitK_RasterM_Swz8_Spl4
4096,128x256x64,DataParallel,Heuristic,1,1,647.9057438678789,743.138226542692,128x256x64_DataParallel_RasterH_Swz1
4096,128x256x64,DataParallel,Heuristic,2,1,643.7783621757236,743.138226542692,128x256x64_DataParallel_RasterH_Swz2
4096,128x256x64,DataParallel,Heuristic,4,1,635.3971981205577,743.138226542692,128x256x64_DataParallel_RasterH_Swz4
4096,128x256x64,DataParallel,Heuristic,8,1,588.9971517427255,743.138226542692,128x256x64_DataParallel_RasterH_Swz8
4096,128x256x64,DataParallel,Along N,1,1,601.5781633687967,743.138226542692,128x256x64_DataParallel_RasterN_Swz1
4096,128x256x64,DataParallel,Along N,2,1,603.9042762826753,743.138226542692,128x256x64_DataParallel_RasterN_Swz2
4096,128x256x64,DataParallel,Along N,4,1,597.9350282800111,743.138226542692,128x256x64_DataParallel_RasterN_Swz4
4096,128x256x64,DataParallel,Along N,8,1,605.6500369055213,743.138226542692,128x256x64_DataParallel_RasterN_Swz8
4096,128x256x64,DataParallel,Along M,1,1,604.9249871692128,743.138226542692,128x256x64_DataParallel_RasterM_Swz1
4096,128x256x64,DataParallel,Along M,2,1,608.8697473226308,743.138226542692,128x256x64_DataParallel_RasterM_Swz2
4096,128x256x64,DataParallel,Along M,4,1,593.8837423594252,743.138226542692,128x256x64_DataParallel_RasterM_Swz4
4096,128x256x64,DataParallel,Along M,8,1,598.8938563588512,743.138226542692,128x256x64_DataParallel_RasterM_Swz8
4096,128x128x64,Heuristic,Heuristic,1,1,488.8699792329951,743.138226542692,128x128x64_Heuristic_RasterH_Swz1
4096,128x128x64,Heuristic,Heuristic,2,1,487.51050046987785,743.138226542692,128x128x64_Heuristic_RasterH_Swz2
4096,128x128x64,Heuristic,Heuristic,4,1,490.40502944250994,743.138226542692,128x128x64_Heuristic_RasterH_Swz4
4096,128x128x64,Heuristic,Heuristic,8,1,491.4712443559964,743.138226542692,128x128x64_Heuristic_RasterH_Swz8
4096,128x128x64,Heuristic,Along N,1,1,500.2873993603314,743.138226542692,128x128x64_Heuristic_RasterN_Swz1
4096,128x128x64,Heuristic,Along N,2,1,489.8736549189779,743.138226542692,128x128x64_Heuristic_RasterN_Swz2
4096,128x128x64,Heuristic,Along N,4,1,489.06483561285415,743.138226542692,128x128x64_Heuristic_RasterN_Swz4
4096,128x128x64,Heuristic,Along N,8,1,500.20000885359934,743.138226542692,128x128x64_Heuristic_RasterN_Swz8
4096,128x128x64,Heuristic,Along M,1,1,499.76348680368625,743.138226542692,128x128x64_Heuristic_RasterM_Swz1
4096,128x128x64,Heuristic,Along M,2,1,486.847366171452,743.138226542692,128x128x64_Heuristic_RasterM_Swz2
4096,128x128x64,Heuristic,Along M,4,1,491.3588177293083,743.138226542692,128x128x64_Heuristic_RasterM_Swz4
4096,128x128x64,Heuristic,Along M,8,1,496.1838495392598,743.138226542692,128x128x64_Heuristic_RasterM_Swz8
4096,128x128x64,StreamK,Heuristic,1,1,309.59181470161025,743.138226542692,128x128x64_StreamK_RasterH_Swz1
4096,128x128x64,StreamK,Heuristic,2,1,318.1221690529791,743.138226542692,128x128x64_StreamK_RasterH_Swz2
4096,128x128x64,StreamK,Heuristic,4,1,318.016167963371,743.138226542692,128x128x64_StreamK_RasterH_Swz4
4096,128x128x64,StreamK,Heuristic,8,1,318.8779667274229,743.138226542692,128x128x64_StreamK_RasterH_Swz8
4096,128x128x64,StreamK,Along N,1,1,316.7730428961943,743.138226542692,128x128x64_StreamK_RasterN_Swz1
4096,128x128x64,StreamK,Along N,2,1,318.13394277934157,743.138226542692,128x128x64_StreamK_RasterN_Swz2
4096,128x128x64,StreamK,Along N,4,1,317.05364363077456,743.138226542692,128x128x64_StreamK_RasterN_Swz4
4096,128x128x64,StreamK,Along N,8,1,319.2334841703986,743.138226542692,128x128x64_StreamK_RasterN_Swz8
4096,128x128x64,StreamK,Along M,1,1,317.381652847711,743.138226542692,128x128x64_StreamK_RasterM_Swz1
4096,128x128x64,StreamK,Along M,2,1,318.79511701672254,743.138226542692,128x128x64_StreamK_RasterM_Swz2
4096,128x128x64,StreamK,Along M,4,1,318.0043919884322,743.138226542692,128x128x64_StreamK_RasterM_Swz4
4096,128x128x64,StreamK,Along M,8,1,319.6016889193673,743.138226542692,128x128x64_StreamK_RasterM_Swz8
4096,128x128x64,SplitK,Heuristic,1,1,530.6687184217109,743.138226542692,128x128x64_SplitK_RasterH_Swz1_Spl1
4096,128x128x64,SplitK,Heuristic,1,2,237.5994973607961,743.138226542692,128x128x64_SplitK_RasterH_Swz1_Spl2
4096,128x128x64,SplitK,Heuristic,1,3,222.82579636545938,743.138226542692,128x128x64_SplitK_RasterH_Swz1_Spl3
4096,128x128x64,SplitK,Heuristic,1,4,209.40334140160437,743.138226542692,128x128x64_SplitK_RasterH_Swz1_Spl4
4096,128x128x64,SplitK,Heuristic,2,1,528.1563030421089,743.138226542692,128x128x64_SplitK_RasterH_Swz2_Spl1
4096,128x128x64,SplitK,Heuristic,2,2,240.50661789873791,743.138226542692,128x128x64_SplitK_RasterH_Swz2_Spl2
4096,128x128x64,SplitK,Heuristic,2,3,222.42191701618853,743.138226542692,128x128x64_SplitK_RasterH_Swz2_Spl3
4096,128x128x64,SplitK,Heuristic,2,4,209.96124596478356,743.138226542692,128x128x64_SplitK_RasterH_Swz2_Spl4
4096,128x128x64,SplitK,Heuristic,4,1,528.8066169113582,743.138226542692,128x128x64_SplitK_RasterH_Swz4_Spl1
4096,128x128x64,SplitK,Heuristic,4,2,240.5672525107989,743.138226542692,128x128x64_SplitK_RasterH_Swz4_Spl2
4096,128x128x64,SplitK,Heuristic,4,3,222.95303112893356,743.138226542692,128x128x64_SplitK_RasterH_Swz4_Spl3
4096,128x128x64,SplitK,Heuristic,4,4,208.9398461653751,743.138226542692,128x128x64_SplitK_RasterH_Swz4_Spl4
4096,128x128x64,SplitK,Heuristic,8,1,527.1191995640784,743.138226542692,128x128x64_SplitK_RasterH_Swz8_Spl1
4096,128x128x64,SplitK,Heuristic,8,2,239.20065536870024,743.138226542692,128x128x64_SplitK_RasterH_Swz8_Spl2
4096,128x128x64,SplitK,Heuristic,8,3,222.08263348353765,743.138226542692,128x128x64_SplitK_RasterH_Swz8_Spl3
4096,128x128x64,SplitK,Heuristic,8,4,209.01101005679655,743.138226542692,128x128x64_SplitK_RasterH_Swz8_Spl4
4096,128x128x64,SplitK,Along N,1,1,529.7850351302166,743.138226542692,128x128x64_SplitK_RasterN_Swz1_Spl1
4096,128x128x64,SplitK,Along N,1,2,238.1924660268495,743.138226542692,128x128x64_SplitK_RasterN_Swz1_Spl2
4096,128x128x64,SplitK,Along N,1,3,222.46224871329667,743.138226542692,128x128x64_SplitK_RasterN_Swz1_Spl3
4096,128x128x64,SplitK,Along N,1,4,209.02119381832517,743.138226542692,128x128x64_SplitK_RasterN_Swz1_Spl4
4096,128x128x64,SplitK,Along N,2,1,531.4238436829244,743.138226542692,128x128x64_SplitK_RasterN_Swz2_Spl1
4096,128x128x64,SplitK,Along N,2,2,241.17513306862165,743.138226542692,128x128x64_SplitK_RasterN_Swz2_Spl2
4096,128x128x64,SplitK,Along N,2,3,222.4968196481825,743.138226542692,128x128x64_SplitK_RasterN_Swz2_Spl3
4096,128x128x64,SplitK,Along N,2,4,209.51570538556933,743.138226542692,128x128x64_SplitK_RasterN_Swz2_Spl4
4096,128x128x64,SplitK,Along N,4,1,527.1192296891417,743.138226542692,128x128x64_SplitK_RasterN_Swz4_Spl1
4096,128x128x64,SplitK,Along N,4,2,239.12741476681146,743.138226542692,128x128x64_SplitK_RasterN_Swz4_Spl2
4096,128x128x64,SplitK,Along N,4,3,222.34707551874894,743.138226542692,128x128x64_SplitK_RasterN_Swz4_Spl3
4096,128x128x64,SplitK,Along N,4,4,208.8890242011325,743.138226542692,128x128x64_SplitK_RasterN_Swz4_Spl4
4096,128x128x64,SplitK,Along N,8,1,532.0492082607287,743.138226542692,128x128x64_SplitK_RasterN_Swz8_Spl1
4096,128x128x64,SplitK,Along N,8,2,238.14622959352133,743.138226542692,128x128x64_SplitK_RasterN_Swz8_Spl2
4096,128x128x64,SplitK,Along N,8,3,222.22627087204972,743.138226542692,128x128x64_SplitK_RasterN_Swz8_Spl3
4096,128x128x64,SplitK,Along N,8,4,208.95508810953672,743.138226542692,128x128x64_SplitK_RasterN_Swz8_Spl4
4096,128x128x64,SplitK,Along M,1,1,529.1649483328979,743.138226542692,128x128x64_SplitK_RasterM_Swz1_Spl1
4096,128x128x64,SplitK,Along M,1,2,237.82315007210664,743.138226542692,128x128x64_SplitK_RasterM_Swz1_Spl2
4096,128x128x64,SplitK,Along M,1,3,222.73912813078033,743.138226542692,128x128x64_SplitK_RasterM_Swz1_Spl3
4096,128x128x64,SplitK,Along M,1,4,209.8586501405556,743.138226542692,128x128x64_SplitK_RasterM_Swz1_Spl4
4096,128x128x64,SplitK,Along M,2,1,530.4720727384458,743.138226542692,128x128x64_SplitK_RasterM_Swz2_Spl1
4096,128x128x64,SplitK,Along M,2,2,239.56087447061404,743.138226542692,128x128x64_SplitK_RasterM_Swz2_Spl2
4096,128x128x64,SplitK,Along M,2,3,222.6871681461203,743.138226542692,128x128x64_SplitK_RasterM_Swz2_Spl3
4096,128x128x64,SplitK,Along M,2,4,210.22844792554795,743.138226542692,128x128x64_SplitK_RasterM_Swz2_Spl4
4096,128x128x64,SplitK,Along M,4,1,529.6870364947157,743.138226542692,128x128x64_SplitK_RasterM_Swz4_Spl1
4096,128x128x64,SplitK,Along M,4,2,240.56051382192427,743.138226542692,128x128x64_SplitK_RasterM_Swz4_Spl2
4096,128x128x64,SplitK,Along M,4,3,222.3067962844369,743.138226542692,128x128x64_SplitK_RasterM_Swz4_Spl3
4096,128x128x64,SplitK,Along M,4,4,209.31660367802243,743.138226542692,128x128x64_SplitK_RasterM_Swz4_Spl4
4096,128x128x64,SplitK,Along M,8,1,530.8326961365696,743.138226542692,128x128x64_SplitK_RasterM_Swz8_Spl1
4096,128x128x64,SplitK,Along M,8,2,239.95571123471333,743.138226542692,128x128x64_SplitK_RasterM_Swz8_Spl2
4096,128x128x64,SplitK,Along M,8,3,221.81884105267937,743.138226542692,128x128x64_SplitK_RasterM_Swz8_Spl3
4096,128x128x64,SplitK,Along M,8,4,208.43790861560225,743.138226542692,128x128x64_SplitK_RasterM_Swz8_Spl4
4096,128x128x64,DataParallel,Heuristic,1,1,529.6543986161191,743.138226542692,128x128x64_DataParallel_RasterH_Swz1
4096,128x128x64,DataParallel,Heuristic,2,1,484.1854718748973,743.138226542692,128x128x64_DataParallel_RasterH_Swz2
4096,128x128x64,DataParallel,Heuristic,4,1,499.21162259666477,743.138226542692,128x128x64_DataParallel_RasterH_Swz4
4096,128x128x64,DataParallel,Heuristic,8,1,496.01195354329457,743.138226542692,128x128x64_DataParallel_RasterH_Swz8
4096,128x128x64,DataParallel,Along N,1,1,497.90949268047916,743.138226542692,128x128x64_DataParallel_RasterN_Swz1
4096,128x128x64,DataParallel,Along N,2,1,492.42918856275503,743.138226542692,128x128x64_DataParallel_RasterN_Swz2
4096,128x128x64,DataParallel,Along N,4,1,495.49692618713954,743.138226542692,128x128x64_DataParallel_RasterN_Swz4
4096,128x128x64,DataParallel,Along N,8,1,494.3562708064128,743.138226542692,128x128x64_DataParallel_RasterN_Swz8
4096,128x128x64,DataParallel,Along M,1,1,499.1246344980715,743.138226542692,128x128x64_DataParallel_RasterM_Swz1
4096,128x128x64,DataParallel,Along M,2,1,490.8534031673469,743.138226542692,128x128x64_DataParallel_RasterM_Swz2
4096,128x128x64,DataParallel,Along M,4,1,489.4828342887376,743.138226542692,128x128x64_DataParallel_RasterM_Swz4
4096,128x128x64,DataParallel,Along M,8,1,497.13146485925597,743.138226542692,128x128x64_DataParallel_RasterM_Swz8
6144,128x256x64,Heuristic,Heuristic,1,1,577.1541281721463,697.2014234346955,128x256x64_Heuristic_RasterH_Swz1
6144,128x256x64,Heuristic,Heuristic,2,1,593.7377965021057,697.2014234346955,128x256x64_Heuristic_RasterH_Swz2
6144,128x256x64,Heuristic,Heuristic,4,1,604.8871083134466,697.2014234346955,128x256x64_Heuristic_RasterH_Swz4
6144,128x256x64,Heuristic,Heuristic,8,1,568.5072931604574,697.2014234346955,128x256x64_Heuristic_RasterH_Swz8
6144,128x256x64,Heuristic,Along N,1,1,532.1700703762505,697.2014234346955,128x256x64_Heuristic_RasterN_Swz1
6144,128x256x64,Heuristic,Along N,2,1,551.4642855376217,697.2014234346955,128x256x64_Heuristic_RasterN_Swz2
6144,128x256x64,Heuristic,Along N,4,1,575.5614269153232,697.2014234346955,128x256x64_Heuristic_RasterN_Swz4
6144,128x256x64,Heuristic,Along N,8,1,597.1006875399358,697.2014234346955,128x256x64_Heuristic_RasterN_Swz8
6144,128x256x64,Heuristic,Along M,1,1,593.0333775374971,697.2014234346955,128x256x64_Heuristic_RasterM_Swz1
6144,128x256x64,Heuristic,Along M,2,1,578.2246802297866,697.2014234346955,128x256x64_Heuristic_RasterM_Swz2
6144,128x256x64,Heuristic,Along M,4,1,608.6332882564485,697.2014234346955,128x256x64_Heuristic_RasterM_Swz4
6144,128x256x64,Heuristic,Along M,8,1,605.0133489516134,697.2014234346955,128x256x64_Heuristic_RasterM_Swz8
6144,128x256x64,StreamK,Heuristic,1,1,499.98325765831265,697.2014234346955,128x256x64_StreamK_RasterH_Swz1
6144,128x256x64,StreamK,Heuristic,2,1,512.3085632433163,697.2014234346955,128x256x64_StreamK_RasterH_Swz2
6144,128x256x64,StreamK,Heuristic,4,1,513.8613448963755,697.2014234346955,128x256x64_StreamK_RasterH_Swz4
6144,128x256x64,StreamK,Heuristic,8,1,510.48633081282424,697.2014234346955,128x256x64_StreamK_RasterH_Swz8
6144,128x256x64,StreamK,Along N,1,1,514.6732557857499,697.2014234346955,128x256x64_StreamK_RasterN_Swz1
6144,128x256x64,StreamK,Along N,2,1,513.7429552446108,697.2014234346955,128x256x64_StreamK_RasterN_Swz2
6144,128x256x64,StreamK,Along N,4,1,516.8478470476643,697.2014234346955,128x256x64_StreamK_RasterN_Swz4
6144,128x256x64,StreamK,Along N,8,1,519.9158762294644,697.2014234346955,128x256x64_StreamK_RasterN_Swz8
6144,128x256x64,StreamK,Along M,1,1,506.1724794807382,697.2014234346955,128x256x64_StreamK_RasterM_Swz1
6144,128x256x64,StreamK,Along M,2,1,505.98696305074697,697.2014234346955,128x256x64_StreamK_RasterM_Swz2
6144,128x256x64,StreamK,Along M,4,1,511.1613814442578,697.2014234346955,128x256x64_StreamK_RasterM_Swz4
6144,128x256x64,StreamK,Along M,8,1,514.1438515629159,697.2014234346955,128x256x64_StreamK_RasterM_Swz8
6144,128x256x64,SplitK,Heuristic,1,1,582.6991291804292,697.2014234346955,128x256x64_SplitK_RasterH_Swz1_Spl1
6144,128x256x64,SplitK,Heuristic,1,2,355.09944127930277,697.2014234346955,128x256x64_SplitK_RasterH_Swz1_Spl2
6144,128x256x64,SplitK,Heuristic,1,3,334.7114157447726,697.2014234346955,128x256x64_SplitK_RasterH_Swz1_Spl3
6144,128x256x64,SplitK,Heuristic,1,4,320.49869520922437,697.2014234346955,128x256x64_SplitK_RasterH_Swz1_Spl4
6144,128x256x64,SplitK,Heuristic,2,1,596.3882483492281,697.2014234346955,128x256x64_SplitK_RasterH_Swz2_Spl1
6144,128x256x64,SplitK,Heuristic,2,2,356.6721893574274,697.2014234346955,128x256x64_SplitK_RasterH_Swz2_Spl2
6144,128x256x64,SplitK,Heuristic,2,3,337.9459268852054,697.2014234346955,128x256x64_SplitK_RasterH_Swz2_Spl3
6144,128x256x64,SplitK,Heuristic,2,4,313.58603720487974,697.2014234346955,128x256x64_SplitK_RasterH_Swz2_Spl4
6144,128x256x64,SplitK,Heuristic,4,1,609.2472342622603,697.2014234346955,128x256x64_SplitK_RasterH_Swz4_Spl1
6144,128x256x64,SplitK,Heuristic,4,2,358.74215687902125,697.2014234346955,128x256x64_SplitK_RasterH_Swz4_Spl2
6144,128x256x64,SplitK,Heuristic,4,3,336.83082222554026,697.2014234346955,128x256x64_SplitK_RasterH_Swz4_Spl3
6144,128x256x64,SplitK,Heuristic,4,4,322.89030662327195,697.2014234346955,128x256x64_SplitK_RasterH_Swz4_Spl4
6144,128x256x64,SplitK,Heuristic,8,1,619.5855841350625,697.2014234346955,128x256x64_SplitK_RasterH_Swz8_Spl1
6144,128x256x64,SplitK,Heuristic,8,2,360.21307588761135,697.2014234346955,128x256x64_SplitK_RasterH_Swz8_Spl2
6144,128x256x64,SplitK,Heuristic,8,3,340.56209343470334,697.2014234346955,128x256x64_SplitK_RasterH_Swz8_Spl3
6144,128x256x64,SplitK,Heuristic,8,4,327.32335621599907,697.2014234346955,128x256x64_SplitK_RasterH_Swz8_Spl4
6144,128x256x64,SplitK,Along N,1,1,672.6613098827821,697.2014234346955,128x256x64_SplitK_RasterN_Swz1_Spl1
6144,128x256x64,SplitK,Along N,1,2,355.1211870886397,697.2014234346955,128x256x64_SplitK_RasterN_Swz1_Spl2
6144,128x256x64,SplitK,Along N,1,3,336.5336636402795,697.2014234346955,128x256x64_SplitK_RasterN_Swz1_Spl3
6144,128x256x64,SplitK,Along N,1,4,315.8580210101016,697.2014234346955,128x256x64_SplitK_RasterN_Swz1_Spl4
6144,128x256x64,SplitK,Along N,2,1,623.7446886998298,697.2014234346955,128x256x64_SplitK_RasterN_Swz2_Spl1
6144,128x256x64,SplitK,Along N,2,2,355.08639831236144,697.2014234346955,128x256x64_SplitK_RasterN_Swz2_Spl2
6144,128x256x64,SplitK,Along N,2,3,337.59960440519956,697.2014234346955,128x256x64_SplitK_RasterN_Swz2_Spl3
6144,128x256x64,SplitK,Along N,2,4,320.3782709850977,697.2014234346955,128x256x64_SplitK_RasterN_Swz2_Spl4
6144,128x256x64,SplitK,Along N,4,1,635.6984799701598,697.2014234346955,128x256x64_SplitK_RasterN_Swz4_Spl1
6144,128x256x64,SplitK,Along N,4,2,360.34741082967605,697.2014234346955,128x256x64_SplitK_RasterN_Swz4_Spl2
6144,128x256x64,SplitK,Along N,4,3,340.5941092232882,697.2014234346955,128x256x64_SplitK_RasterN_Swz4_Spl3
6144,128x256x64,SplitK,Along N,4,4,323.88592163648315,697.2014234346955,128x256x64_SplitK_RasterN_Swz4_Spl4
6144,128x256x64,SplitK,Along N,8,1,664.474653049467,697.2014234346955,128x256x64_SplitK_RasterN_Swz8_Spl1
6144,128x256x64,SplitK,Along N,8,2,358.58241278571467,697.2014234346955,128x256x64_SplitK_RasterN_Swz8_Spl2
6144,128x256x64,SplitK,Along N,8,3,340.91050651885143,697.2014234346955,128x256x64_SplitK_RasterN_Swz8_Spl3
6144,128x256x64,SplitK,Along N,8,4,326.04597302911964,697.2014234346955,128x256x64_SplitK_RasterN_Swz8_Spl4
6144,128x256x64,SplitK,Along M,1,1,590.8578126014985,697.2014234346955,128x256x64_SplitK_RasterM_Swz1_Spl1
6144,128x256x64,SplitK,Along M,1,2,355.59598001006793,697.2014234346955,128x256x64_SplitK_RasterM_Swz1_Spl2
6144,128x256x64,SplitK,Along M,1,3,335.19515244923156,697.2014234346955,128x256x64_SplitK_RasterM_Swz1_Spl3
6144,128x256x64,SplitK,Along M,1,4,320.63338406504647,697.2014234346955,128x256x64_SplitK_RasterM_Swz1_Spl4
6144,128x256x64,SplitK,Along M,2,1,616.7385538853898,697.2014234346955,128x256x64_SplitK_RasterM_Swz2_Spl1
6144,128x256x64,SplitK,Along M,2,2,356.720468240181,697.2014234346955,128x256x64_SplitK_RasterM_Swz2_Spl2
6144,128x256x64,SplitK,Along M,2,3,338.0562781359151,697.2014234346955,128x256x64_SplitK_RasterM_Swz2_Spl3
6144,128x256x64,SplitK,Along M,2,4,313.3149135288676,697.2014234346955,128x256x64_SplitK_RasterM_Swz2_Spl4
6144,128x256x64,SplitK,Along M,4,1,605.2280484153355,697.2014234346955,128x256x64_SplitK_RasterM_Swz4_Spl1
6144,128x256x64,SplitK,Along M,4,2,359.17326929701954,697.2014234346955,128x256x64_SplitK_RasterM_Swz4_Spl2
6144,128x256x64,SplitK,Along M,4,3,336.42042095008276,697.2014234346955,128x256x64_SplitK_RasterM_Swz4_Spl3
6144,128x256x64,SplitK,Along M,4,4,323.10262731619736,697.2014234346955,128x256x64_SplitK_RasterM_Swz4_Spl4
6144,128x256x64,SplitK,Along M,8,1,614.9332785131755,697.2014234346955,128x256x64_SplitK_RasterM_Swz8_Spl1
6144,128x256x64,SplitK,Along M,8,2,359.69465718312216,697.2014234346955,128x256x64_SplitK_RasterM_Swz8_Spl2
6144,128x256x64,SplitK,Along M,8,3,339.71607035914536,697.2014234346955,128x256x64_SplitK_RasterM_Swz8_Spl3
6144,128x256x64,SplitK,Along M,8,4,327.260534072073,697.2014234346955,128x256x64_SplitK_RasterM_Swz8_Spl4
6144,128x256x64,DataParallel,Heuristic,1,1,591.9798550052635,697.2014234346955,128x256x64_DataParallel_RasterH_Swz1
6144,128x256x64,DataParallel,Heuristic,2,1,610.6974463568414,697.2014234346955,128x256x64_DataParallel_RasterH_Swz2
6144,128x256x64,DataParallel,Heuristic,4,1,611.4832036708868,697.2014234346955,128x256x64_DataParallel_RasterH_Swz4
6144,128x256x64,DataParallel,Heuristic,8,1,593.579746071161,697.2014234346955,128x256x64_DataParallel_RasterH_Swz8
6144,128x256x64,DataParallel,Along N,1,1,582.2894916814321,697.2014234346955,128x256x64_DataParallel_RasterN_Swz1
6144,128x256x64,DataParallel,Along N,2,1,616.1094490478139,697.2014234346955,128x256x64_DataParallel_RasterN_Swz2
6144,128x256x64,DataParallel,Along N,4,1,602.6113391950547,697.2014234346955,128x256x64_DataParallel_RasterN_Swz4
6144,128x256x64,DataParallel,Along N,8,1,584.696967024476,697.2014234346955,128x256x64_DataParallel_RasterN_Swz8
6144,128x256x64,DataParallel,Along M,1,1,552.0523505681691,697.2014234346955,128x256x64_DataParallel_RasterM_Swz1
6144,128x256x64,DataParallel,Along M,2,1,544.6472793791236,697.2014234346955,128x256x64_DataParallel_RasterM_Swz2
6144,128x256x64,DataParallel,Along M,4,1,577.7982911476201,697.2014234346955,128x256x64_DataParallel_RasterM_Swz4
6144,128x256x64,DataParallel,Along M,8,1,614.5422270521002,697.2014234346955,128x256x64_DataParallel_RasterM_Swz8
